"","site","plot","trt","code_original","X","code","taxon","rep","envelope_multi","date","leaf.area.sample","total.leaf.area","leaf_wet_g","leaf_dry_g","sla_cm2.g.1","leaf_dry_mg","ldmc_mg.g","notes_combined","code_v1","type","code_field","taxon.y","duration","status","title","site_trt_plot","epicollect_title","category","species_notes_if_","percent_cover","block"
"350","temple",18,"npk","soha",TRUE,"soha","sorghum halepense",2,4,"5/25/2023","temple_18_soha02_004",59.355,0.72,0.2913,203.7590113,291.3,404.5833333,"","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_18","temple_npk_18","soha_(sorghum halepense)","plant","",3,"block_2"
"351","temple",21,"control","soha",TRUE,"soha","sorghum halepense",1,1,"5/27/2023","temple_21_soha01_001",51.847,0.88,0.2757,188.0558578,275.7,313.2954545,"hard","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_control_21","temple_control_21","soha_(sorghum halepense)","plant","",6,"block_3"
"352","temple",21,"control","soha",TRUE,"soha","sorghum halepense",1,1,"5/27/2023","temple_21_soha01_001",51.847,0.88,0.2757,188.0558578,275.7,313.2954545,"hard","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_control_21","temple_control_21","soha_(sorghum halepense)","plant","",3,"block_3"
"353","temple",21,"control","soha",TRUE,"soha","sorghum halepense",2,4,"5/26/2023","temple_21_soha02_004",50.984,0.73,0.2538,200.8825847,253.8,347.6712329,"","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_control_21","temple_control_21","soha_(sorghum halepense)","plant","",6,"block_3"
"354","temple",21,"control","soha",TRUE,"soha","sorghum halepense",2,4,"5/26/2023","temple_21_soha02_004",50.984,0.73,0.2538,200.8825847,253.8,347.6712329,"","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_control_21","temple_control_21","soha_(sorghum halepense)","plant","",3,"block_3"
"355","temple",28,"npk","soha",TRUE,"soha","sorghum halepense",1,3,"5/27/2023","temple_28_soha01_003",74.235,1.36,0.372,199.5564516,372,273.5294118,"hard","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_28","temple_npk_28","soha_(sorghum halepense)","plant","",70,"block_3"
"356","temple",28,"npk","soha",TRUE,"soha","sorghum halepense",1,3,"5/27/2023","temple_28_soha01_003",74.235,1.36,0.372,199.5564516,372,273.5294118,"hard","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_28","temple_npk_28","soha_(sorghum halepense)","plant","",40,"block_3"
"357","temple",28,"npk","soha",TRUE,"soha","sorghum halepense",2,4,"5/26/2023","temple_28_soha02_004",84.463,1.21,0.4081,206.9664298,408.1,337.2727273,"","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_28","temple_npk_28","soha_(sorghum halepense)","plant","",70,"block_3"
"358","temple",28,"npk","soha",TRUE,"soha","sorghum halepense",2,4,"5/26/2023","temple_28_soha02_004",84.463,1.21,0.4081,206.9664298,408.1,337.2727273,"","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_28","temple_npk_28","soha_(sorghum halepense)","plant","",40,"block_3"
"359","temple",1,"control","spco",TRUE,"spco","sporobolus compositus",1,30,"5/24/2023","temple_01_spco01_030",15.437,0.32,0.1711,90.22209234,171.1,534.6875,"","spco","graminoid","spco","sporobolus compositus","perennial","native","temple_control_01","temple_control_01","spco_(sporobolus compositus)","plant","",0.5,"block_1"
"360","temple",1,"control","spco",TRUE,"spco","sporobolus compositus",2,33,"5/24/2023","temple_01_spco02_033",26.791,0.62,0.3019,88.74130507,301.9,486.9354839,"","spco","graminoid","spco","sporobolus compositus","perennial","native","temple_control_01","temple_control_01","spco_(sporobolus compositus)","plant","",0.5,"block_1"
"361","sevi",22,"control","spfl",TRUE,"spfl","sporobolus flexuosus",1,567,"9/12/2023","sevi_22_spfl01_567_038",10.456,0.2009,0.0734,142.4523161,73.4,365.3558985,"","spfl","graminoid","spfl","sporobolus flexuosus","perennial","native","sevi_control_22","sevi_control_22","spfl_sporobolus flexuosus 2","plant","",2,"block_1"
"362","sevi",22,"control","spfl",TRUE,"spfl","sporobolus flexuosus",2,570,"9/12/2023","sevi_22_spfl02_570_039",7.456,0.1622,0.0508,146.7716535,50.8,313.1935882,"","spfl","graminoid","spfl","sporobolus flexuosus","perennial","native","sevi_control_22","sevi_control_22","spfl_sporobolus flexuosus 2","plant","",2,"block_1"
"363","temple",1,"control","toar",TRUE,"toar","torilis arvensis",1,6,"5/25/2023","temple_01_toar01_006",2.646,0.01,0.0198,133.6363636,19.8,1980,"not confident about the wet weight (8/3), added date later, verified on paper datasheet 20240219","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_01","temple_control_01","toar_(torilis arvensis)","plant","",8,"block_1"
"364","temple",1,"control","toar",TRUE,"toar","torilis arvensis",1,6,"5/25/2023","temple_01_toar01_006",2.646,0.01,0.0198,133.6363636,19.8,1980,"not confident about the wet weight (8/3), added date later, verified on paper datasheet 20240219","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_01","temple_control_01","toar_(torilis arvensis)","plant","",3,"block_1"
"365","temple",1,"control","toar",TRUE,"toar","torilis arvensis",2,45,"5/24/2023","temple_01_toar02_045",5.626,0.03,0.0267,210.7116105,26.7,890,"","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_01","temple_control_01","toar_(torilis arvensis)","plant","",8,"block_1"
"366","temple",1,"control","toar",TRUE,"toar","torilis arvensis",2,45,"5/24/2023","temple_01_toar02_045",5.626,0.03,0.0267,210.7116105,26.7,890,"","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_01","temple_control_01","toar_(torilis arvensis)","plant","",3,"block_1"
"367","temple",8,"npk","toar",TRUE,"toar","torilis arvensis",1,1,"5/24/2023","temple_08_toar01_001",1.334,0.01,0.0131,101.8320611,13.1,1310,"hard","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_08","temple_npk_08","toar_(torilis arvensis)","plant","",30,"block_1"
"368","temple",8,"npk","toar",TRUE,"toar","torilis arvensis",1,1,"5/24/2023","temple_08_toar01_001",1.334,0.01,0.0131,101.8320611,13.1,1310,"hard","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_08","temple_npk_08","toar_(torilis arvensis)","plant","",5,"block_1"
"369","temple",8,"npk","toar",TRUE,"toar","torilis arvensis",2,4,"5/25/2023","temple_08_toar02_004",4.18,0.02,0.0276,151.4492754,27.6,1380,"not confident about wet weight (8/3)","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_08","temple_npk_08","toar_(torilis arvensis)","plant","",30,"block_1"
"370","temple",8,"npk","toar",TRUE,"toar","torilis arvensis",2,4,"5/25/2023","temple_08_toar02_004",4.18,0.02,0.0276,151.4492754,27.6,1380,"not confident about wet weight (8/3)","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_08","temple_npk_08","toar_(torilis arvensis)","plant","",5,"block_1"
"371","temple",11,"control","toar",TRUE,"toar","torilis arvensis",1,25,"5/25/2023","temple_11_toar01_025",1.438,0.01,0.0111,129.5495495,11.1,1110,"hard","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_11","temple_control_11","toar_(torilis arvensis)","plant","",4,"block_2"
"372","temple",11,"control","toar",TRUE,"toar","torilis arvensis",1,25,"5/25/2023","temple_11_toar01_025",1.438,0.01,0.0111,129.5495495,11.1,1110,"hard","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_11","temple_control_11","toar_(torilis arvensis)","plant","",7,"block_2"
"373","temple",11,"control","toar",TRUE,"toar","torilis arvensis",2,28,"5/25/2023","temple_11_toar02_028",3.504,0.01,0.0219,160,21.9,2190,"not confident about the wet weight (8/3)","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_11","temple_control_11","toar_(torilis arvensis)","plant","",4,"block_2"
"374","temple",11,"control","toar",TRUE,"toar","torilis arvensis",2,28,"5/25/2023","temple_11_toar02_028",3.504,0.01,0.0219,160,21.9,2190,"not confident about the wet weight (8/3)","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_11","temple_control_11","toar_(torilis arvensis)","plant","",7,"block_2"
"375","temple",18,"npk","toar",TRUE,"toar","torilis arvensis",1,25,"5/26/2023","temple_18_toar01_025",1.667,0.01,0.013,128.2307692,13,1300,"hard; not confident about the wet weight (8/3)","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_18","temple_npk_18","toar_(torilis arvensis)","plant","",30,"block_2"
"376","temple",18,"npk","toar",TRUE,"toar","torilis arvensis",1,25,"5/26/2023","temple_18_toar01_025",1.667,0.01,0.013,128.2307692,13,1300,"hard; not confident about the wet weight (8/3)","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_18","temple_npk_18","toar_(torilis arvensis)","plant","",25,"block_2"
"377","temple",18,"npk","toar",TRUE,"toar","torilis arvensis",2,28,"5/25/2023","temple_18_toar02_028",1.551,0.01,0.0115,134.8695652,11.5,1150,"","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_18","temple_npk_18","toar_(torilis arvensis)","plant","",30,"block_2"
"378","temple",18,"npk","toar",TRUE,"toar","torilis arvensis",2,28,"5/25/2023","temple_18_toar02_028",1.551,0.01,0.0115,134.8695652,11.5,1150,"","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_18","temple_npk_18","toar_(torilis arvensis)","plant","",25,"block_2"
"379","temple",21,"control","toar",TRUE,"toar","torilis arvensis",1,25,"5/27/2023","temple_21_toar01_025",1.072,0.0169,0.0053,202.2641509,5.3,313.6094675,"hard","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_21","temple_control_21","toar_(torilis arvensis)","plant","",2,"block_3"
"380","temple",21,"control","toar",TRUE,"toar","torilis arvensis",2,28,"5/26/2023","temple_21_toar02_028",0.726,0.01,0.0061,119.0163934,6.1,610,"","toar","forb","toar","torilis arvensis","annual","introduced","temple_control_21","temple_control_21","toar_(torilis arvensis)","plant","",2,"block_3"
"381","temple",28,"npk","toar",TRUE,"toar","torilis arvensis",1,25,"5/27/2023","temple_28_toar01_025",1.585,0.0167,0.0043,368.6046512,4.3,257.4850299,"hard","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_28","temple_npk_28","toar_(torilis arvensis)","plant","",4,"block_3"
"382","temple",28,"npk","toar",TRUE,"toar","torilis arvensis",1,25,"5/27/2023","temple_28_toar01_025",1.585,0.0167,0.0043,368.6046512,4.3,257.4850299,"hard","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_28","temple_npk_28","toar_(torilis arvensis)","plant","",20,"block_3"
"383","temple",28,"npk","toar",TRUE,"toar","torilis arvensis",2,28,"5/26/2023","temple_28_toar02_028",1.215,0.01,0.0089,136.5168539,8.9,890,"","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_28","temple_npk_28","toar_(torilis arvensis)","plant","",4,"block_3"
"384","temple",28,"npk","toar",TRUE,"toar","torilis arvensis",2,28,"5/26/2023","temple_28_toar02_028",1.215,0.01,0.0089,136.5168539,8.9,890,"","toar","forb","toar","torilis arvensis","annual","introduced","temple_npk_28","temple_npk_28","toar_(torilis arvensis)","plant","",20,"block_3"
"385","temple",1,"control","trbr",TRUE,"trbr","tragia brevispica",1,48,"5/24/2023","temple_01_trbr01_048",3.072,0.01,0.0223,137.7578475,22.3,2230,"not confident about the wet weight (8/3)","trbr","forb","trbr","tragia brevispica","perennial","native","temple_control_01","temple_control_01","trbr_(tragia brevispica)","plant","",7,"block_1"
"386","temple",1,"control","trbr",TRUE,"trbr","tragia brevispica",1,48,"5/24/2023","temple_01_trbr01_048",3.072,0.01,0.0223,137.7578475,22.3,2230,"not confident about the wet weight (8/3)","trbr","forb","trbr","tragia brevispica","perennial","native","temple_control_01","temple_control_01","trbr_(tragia brevispica)","plant","",3,"block_1"
"387","temple",1,"control","trbr",TRUE,"trbr","tragia brevispica",2,51,"5/24/2023","temple_01_trbr02_051",7.416,0.07,0.0399,185.8646617,39.9,570,"","trbr","forb","trbr","tragia brevispica","perennial","native","temple_control_01","temple_control_01","trbr_(tragia brevispica)","plant","",7,"block_1"
"388","temple",1,"control","trbr",TRUE,"trbr","tragia brevispica",2,51,"5/24/2023","temple_01_trbr02_051",7.416,0.07,0.0399,185.8646617,39.9,570,"","trbr","forb","trbr","tragia brevispica","perennial","native","temple_control_01","temple_control_01","trbr_(tragia brevispica)","plant","",3,"block_1"
"389","temple",1,"control","trbr",TRUE,"trbr","tragia brevispica",3,54,"5/24/2023","temple_01_trbr03_054",4.319,0.01,0.0285,151.5438596,28.5,2850,"not confident about wet weight (8/3)","trbr","forb","trbr","tragia brevispica","perennial","native","temple_control_01","temple_control_01","trbr_(tragia brevispica)","plant","",7,"block_1"
"390","temple",1,"control","trbr",TRUE,"trbr","tragia brevispica",3,54,"5/24/2023","temple_01_trbr03_054",4.319,0.01,0.0285,151.5438596,28.5,2850,"not confident about wet weight (8/3)","trbr","forb","trbr","tragia brevispica","perennial","native","temple_control_01","temple_control_01","trbr_(tragia brevispica)","plant","",3,"block_1"
"391","sevi",6,"npk","xasp",TRUE,"xasp","xanthisma spinulosum",1,476,"9/9/2023","sevi_06_xasp01_476",1.041,0.035,0.0108,96.38888889,10.8,308.5714286,"Hard","xasp","forb","xasp","xanthisma spinulosum","perennial","native","sevi_npk_06","sevi_npk_06","xasp_xanthisma spinulosum 2","plant","",2,"block_1"
"392","sevi",6,"npk","xasp",TRUE,"xasp","xanthisma spinulosum",2,606,"9/10/2024","sevi_06_xast02_606_006",0.823,0.034,0.0107,76.91588785,10.7,314.7058824,"","xasp","forb","xasp","xanthisma spinulosum","perennial","native","sevi_npk_06","sevi_npk_06","xasp_xanthisma spinulosum 2","plant","",2,"block_1"
"393","sevi",6,"npk","xasp",TRUE,"xasp","xanthisma spinulosum",2,606,"9/10/2024","sevi_06_xast02_606_007",0.795,0.034,0.0107,74.29906542,10.7,314.7058824,"","xasp","forb","xasp","xanthisma spinulosum","perennial","native","sevi_npk_06","sevi_npk_06","xasp_xanthisma spinulosum 2","plant","",2,"block_1"
"394","sevi",17,"npk","xasp",TRUE,"xasp","xanthisma spinulosum",2,618,"9/13/2023","sevi_17_xasp02_618_048",0.146,0.0034,0.0013,112.3076923,1.3,382.3529412,"0.366666666666667, 17N","xasp","forb","xasp","xanthisma spinulosum","perennial","native","sevi_npk_17","sevi_npk_17","xasp_xanthisma spinulosum 1","plant","",1,"block_1"
"395","sevi",17,"npk","xasp",TRUE,"xasp","xanthisma spinulosum",1,636,"9/13/2023","sevi_17_xasp01_636_046",0.178,0.0058,0.0017,104.7058824,1.7,293.1034483,"17N0.361805556","xasp","forb","xasp","xanthisma spinulosum","perennial","native","sevi_npk_17","sevi_npk_17","xasp_xanthisma spinulosum 1","plant","",1,"block_1"
