"","site.x","type","family","code_field","code.x","taxon.x","pathway","duration","duration2","con_acq","notes_con_acq","status","code_usda","notes_taxon.x","taxon_morpho","notes","ec5_branch_owner_uuid.x","ec5_uuid","created_at.x","uploaded_at.x","ec5_branch_owner_uuid.y","ec5_branch_uuid","created_at","uploaded_at","title","date_measured","time_started","site.y","site_trt_plot","site.1","trt","plot","subplot","nested_subplot","photo_1x1","notes_plot","species_list_site","species_in_plot","epicollect_title","epicollect_species","category","code.y","taxon.y","notes_taxon.y","species_notes_if_","percent_cover","photo_if_needed","notes_cover"
"32","temple","forb","asteraceae","gapu","gapu","gaillardia pulchella","","annual","annual/ perennial","","","native","gapu","","","","9892bea0-ee69-4b46-8eea-87b723cb496a","9892bea0-ee69-4b46-8eea-87b723cb496a","2023-05-23T13:18:10.426Z","2023-05-23T14:07:06.000Z","9892bea0-ee69-4b46-8eea-87b723cb496a","ee47b9d0-8ce7-481b-a394-c6d5714270c0","2023-05-23T13:17:40.205Z","2023-05-23T14:07:19.000Z","temple_npk_18","5/23/2023","8:08 AM","temple","temple_npk_18","temple","npk",18,"a","se_corner, 2","did not collect","","temple",8,"gapu_(gaillardia pulchella)","gapu_(gaillardia pulchella)","plant","gapu","gaillardia pulchella","","",3,"",""
"33","temple","forb","asteraceae","gapu","gapu","gaillardia pulchella","","annual","annual/ perennial","","","native","gapu","","","","f44699e4-cdaf-45c7-9109-e693539d4ab0","f44699e4-cdaf-45c7-9109-e693539d4ab0","2023-05-25T17:38:15.000Z","2023-05-26T12:15:43.000Z","f44699e4-cdaf-45c7-9109-e693539d4ab0","d9432819-7f10-43f1-94e9-2379069c4929","2023-05-25T17:36:15.000Z","2023-05-25T17:39:03.000Z","temple_npk_18","5/25/2023","12:28 PM","temple","temple_npk_18","temple","npk",18,"a","1","did not collect","","temple",0,"gapu_(gaillardia pulchella)","gapu_(gaillardia pulchella)","plant","gapu","gaillardia pulchella","","",3,"",""
"34","temple","forb","asteraceae","gapu","gapu","gaillardia pulchella","","annual","annual/ perennial","","","native","gapu","","","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","fd6750b6-e55d-4894-acf5-9ac83a0c8b77","2023-05-24T13:58:55.105Z","2023-05-24T14:05:14.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"gapu_(gaillardia pulchella)","gapu_(gaillardia pulchella)","plant","gapu","gaillardia pulchella","","",10,"",""
"35","temple","forb","asteraceae","gapu","gapu","gaillardia pulchella","","annual","annual/ perennial","","","native","gapu","","","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","40330f14-9720-4a78-9f41-2a214e8f3c49","2023-05-26T13:47:21.000Z","2023-05-26T13:53:09.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"gapu_(gaillardia pulchella)","gapu_(gaillardia pulchella)","plant","gapu","gaillardia pulchella","","",4,"",""
"36","temple","forb","asteraceae","gapu","gapu","gaillardia pulchella","","annual","annual/ perennial","","","native","gapu","","","","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","2023-05-26T12:12:27.000Z","2023-05-26T12:15:45.000Z","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","4687c2db-4709-4be5-9139-2740b72dfe57","2023-05-26T12:05:55.000Z","2023-05-26T12:15:52.000Z","temple_control_21","5/26/2023","7:02 AM","temple","temple_control_21","temple","control",21,"d","4","did not collect","subplot d, nested 4","temple",17,"gapu_(gaillardia pulchella)","gapu_(gaillardia pulchella)","plant","gapu","gaillardia pulchella","","",8,"",""
"37","temple","forb","rubiaceae","2pgate","2pgate","galium texense","","annual","","","","native","gate3","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","temple","forb","rubiaceae","gate","gate","galium texense","","annual","","","","native","gate3","","","","2316375c-bd41-42db-80fe-19ae5c761281","2316375c-bd41-42db-80fe-19ae5c761281","2023-05-23T12:55:51.372Z","2023-05-23T14:06:36.000Z","2316375c-bd41-42db-80fe-19ae5c761281","c7851305-9b4b-4f21-9eaa-86891fa00f95","2023-05-23T12:48:04.753Z","2023-05-23T14:06:39.000Z","temple_control_01","5/23/2023","7:42 AM","temple","temple_control_01","temple","control",1,"b","se_corner","did not collect","","temple",8,"gate_(galium texense)","gate_(galium texense)","plant","gate","galium texense","","",30,"",""
"39","temple","forb","rubiaceae","gate","gate","galium texense","","annual","","","","native","gate3","","","","9892bea0-ee69-4b46-8eea-87b723cb496a","9892bea0-ee69-4b46-8eea-87b723cb496a","2023-05-23T13:18:10.426Z","2023-05-23T14:07:06.000Z","9892bea0-ee69-4b46-8eea-87b723cb496a","9d71f42b-54f4-445c-aa9d-df1dd45a4ca6","2023-05-23T13:12:53.413Z","2023-05-23T14:07:10.000Z","temple_npk_18","5/23/2023","8:08 AM","temple","temple_npk_18","temple","npk",18,"a","se_corner, 2","did not collect","","temple",8,"gate_(galium texense)","gate_(galium texense)","plant","gate","galium texense","","",80,"",""
"40","temple","forb","rubiaceae","gate","gate","galium texense","","annual","","","","native","gate3","","","","f44699e4-cdaf-45c7-9109-e693539d4ab0","f44699e4-cdaf-45c7-9109-e693539d4ab0","2023-05-25T17:38:15.000Z","2023-05-26T12:15:43.000Z","f44699e4-cdaf-45c7-9109-e693539d4ab0","c04e8c3b-00fc-4884-9062-450782d7890f","2023-05-25T17:33:25.000Z","2023-05-25T17:38:57.000Z","temple_npk_18","5/25/2023","12:28 PM","temple","temple_npk_18","temple","npk",18,"a","1","did not collect","","temple",0,"gate_(galium texense)","gate_(galium texense)","plant","gate","galium texense","","",5,"",""
"41","temple","forb","rubiaceae","gate","gate","galium texense","","annual","","","","native","gate3","","","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","7f274811-b201-4d2d-a758-a50a7073e05e","2023-05-24T13:52:35.339Z","2023-05-24T14:04:55.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"gate_(galium texense)","gate_(galium texense)","plant","gate","galium texense","","",35,"",""
"42","temple","forb","rubiaceae","gate","gate","galium texense","","annual","","","","native","gate3","","","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","0ccf9809-46a5-48b1-a7e8-620466392006","2023-05-26T13:47:52.000Z","2023-05-26T13:53:11.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"gate_(galium texense)","gate_(galium texense)","plant","gate","galium texense","","",6,"",""
"43","temple","forb","rubiaceae","gate","gate","galium texense","","annual","","","","native","gate3","","","","33cfb7d6-8ed1-44c1-825e-490897acb04a","33cfb7d6-8ed1-44c1-825e-490897acb04a","2023-05-25T15:40:28.901Z","2023-05-25T15:40:32.000Z","33cfb7d6-8ed1-44c1-825e-490897acb04a","976c60ad-2210-48ef-b96e-4482ac6cccc6","2023-05-25T14:55:42.134Z","2023-05-25T15:40:43.000Z","temple_control_11","5/25/2023","9:49 AM","temple","temple_control_11","temple","control",11,"d","4","did not collect","","temple",17,"gate_(galium texense)","gate_(galium texense)","plant","gate","galium texense","","",2,"",""
"44","temple","forb","rubiaceae","gate","gate","galium texense","","annual","","","","native","gate3","","","","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","2023-05-25T13:47:40.274Z","2023-05-25T14:49:32.000Z","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","35880d8d-d396-4fb8-87a8-4d4a22169ff7","2023-05-25T13:00:12.919Z","2023-05-25T13:47:54.000Z","temple_npk_08","5/25/2023","7:58 AM","temple","temple_npk_08","temple","npk",8,"d","4","did not collect","","temple",0,"gate_(galium texense)","gate_(galium texense)","plant","gate","galium texense","","",3,"",""
"45","temple","forb","rubiaceae","gate","gate","galium texense","","annual","","","","native","gate3","","","","c5261ef3-db17-4c4b-ba57-e2ddd9016575","c5261ef3-db17-4c4b-ba57-e2ddd9016575","2023-05-23T13:06:00.680Z","2023-05-23T14:06:52.000Z","c5261ef3-db17-4c4b-ba57-e2ddd9016575","1a2eb640-4092-434a-9cd4-1942b8f5a545","2023-05-23T13:05:35.583Z","2023-05-23T14:07:03.000Z","temple_npk_08","5/23/2023","7:57 AM","temple","temple_npk_08","temple","npk",8,"d","sw_corner","did not collect","","temple",7,"gate_(galium texense)","gate_(galium texense)","plant","gate","galium texense","","",30,"",""
"46","temple","forb","rubiaceae","gate","gate","galium texense","","annual","","","","native","gate3","","","","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","2023-05-26T12:12:27.000Z","2023-05-26T12:15:45.000Z","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","32d4bf00-bd63-4e53-b553-3a2d348ebe4e","2023-05-26T12:08:29.000Z","2023-05-26T12:15:58.000Z","temple_control_21","5/26/2023","7:02 AM","temple","temple_control_21","temple","control",21,"d","4","did not collect","subplot d, nested 4","temple",17,"gate_(galium texense)","gate_(galium texense)","plant","gate","galium texense","","",1,"",""
"47","temple","forb","lamiaceae","moci","moci","monarda citriodora","","annual","annual/ perennial","","","native","moci","","","","2316375c-bd41-42db-80fe-19ae5c761281","2316375c-bd41-42db-80fe-19ae5c761281","2023-05-23T12:55:51.372Z","2023-05-23T14:06:36.000Z","2316375c-bd41-42db-80fe-19ae5c761281","2e6317ea-dbfd-4527-bd68-7af3dd59387f","2023-05-23T12:51:06.127Z","2023-05-23T14:06:43.000Z","temple_control_01","5/23/2023","7:42 AM","temple","temple_control_01","temple","control",1,"b","se_corner","did not collect","","temple",8,"moci_(monarda citriodora)","moci_(monarda citriodora)","plant","moci","monarda citriodora","","",2,"",""
"48","temple","forb","lamiaceae","moci","moci","monarda citriodora","","annual","annual/ perennial","","","native","moci","","","","f44699e4-cdaf-45c7-9109-e693539d4ab0","f44699e4-cdaf-45c7-9109-e693539d4ab0","2023-05-25T17:38:15.000Z","2023-05-26T12:15:43.000Z","f44699e4-cdaf-45c7-9109-e693539d4ab0","de826331-16b3-47f3-acdc-70aa1b171e13","2023-05-25T17:35:58.000Z","2023-05-25T17:39:02.000Z","temple_npk_18","5/25/2023","12:28 PM","temple","temple_npk_18","temple","npk",18,"a","1","did not collect","","temple",0,"moci_(monarda citriodora)","moci_(monarda citriodora)","plant","moci","monarda citriodora","","",2,"",""
"49","temple","forb","lamiaceae","moci","moci","monarda citriodora","","annual","annual/ perennial","","","native","moci","","","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","93769f16-1f7e-4532-aa4c-8f2e3268b12f","2023-05-26T13:49:23.000Z","2023-05-26T13:53:15.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"moci_(monarda citriodora)","moci_(monarda citriodora)","plant","moci","monarda citriodora","","",1,"",""
"50","temple","forb","lamiaceae","moci","moci","monarda citriodora","","annual","annual/ perennial","","","native","moci","","","","33cfb7d6-8ed1-44c1-825e-490897acb04a","33cfb7d6-8ed1-44c1-825e-490897acb04a","2023-05-25T15:40:28.901Z","2023-05-25T15:40:32.000Z","33cfb7d6-8ed1-44c1-825e-490897acb04a","85aae369-88bc-4219-8037-45602bb3b6e3","2023-05-25T14:53:49.627Z","2023-05-25T15:40:38.000Z","temple_control_11","5/25/2023","9:49 AM","temple","temple_control_11","temple","control",11,"d","4","did not collect","","temple",17,"moci_(monarda citriodora)","moci_(monarda citriodora)","plant","moci","monarda citriodora","","",2,"",""
"51","temple","forb","lamiaceae","moci","moci","monarda citriodora","","annual","annual/ perennial","","","native","moci","","","","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","2023-05-25T13:47:40.274Z","2023-05-25T14:49:32.000Z","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","2222a3e1-6c36-4d24-a258-30b162bdd6bc","2023-05-25T12:59:09.805Z","2023-05-25T13:47:50.000Z","temple_npk_08","5/25/2023","7:58 AM","temple","temple_npk_08","temple","npk",8,"d","4","did not collect","","temple",0,"moci_(monarda citriodora)","moci_(monarda citriodora)","plant","moci","monarda citriodora","","",10,"",""
"52","temple","forb","lamiaceae","moci","moci","monarda citriodora","","annual","annual/ perennial","","","native","moci","","","","c5261ef3-db17-4c4b-ba57-e2ddd9016575","c5261ef3-db17-4c4b-ba57-e2ddd9016575","2023-05-23T13:06:00.680Z","2023-05-23T14:06:52.000Z","c5261ef3-db17-4c4b-ba57-e2ddd9016575","6f0d0847-80b9-4e03-8d6a-ef53fb6167db","2023-05-23T12:59:57.930Z","2023-05-23T14:06:55.000Z","temple_npk_08","5/23/2023","7:57 AM","temple","temple_npk_08","temple","npk",8,"d","sw_corner","did not collect","","temple",7,"moci_(monarda citriodora)","moci_(monarda citriodora)","plant","moci","monarda citriodora","","",10,"",""
"53","temple","forb","lamiaceae","moci","moci","monarda citriodora","","annual","annual/ perennial","","","native","moci","","","","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","2023-05-26T12:12:27.000Z","2023-05-26T12:15:45.000Z","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","eb124d06-f527-48fd-a246-58ff5a8d4552","2023-05-26T12:06:13.000Z","2023-05-26T12:15:53.000Z","temple_control_21","5/26/2023","7:02 AM","temple","temple_control_21","temple","control",21,"d","4","did not collect","subplot d, nested 4","temple",17,"moci_(monarda citriodora)","moci_(monarda citriodora)","plant","moci","monarda citriodora","","",1,"",""
"54","temple","forb","urticaceae","pape","pape","parietaria pensylvanica","","annual","","","","native","pape5","","sticky plant","","f44699e4-cdaf-45c7-9109-e693539d4ab0","f44699e4-cdaf-45c7-9109-e693539d4ab0","2023-05-25T17:38:15.000Z","2023-05-26T12:15:43.000Z","f44699e4-cdaf-45c7-9109-e693539d4ab0","4086d4ff-ef31-4708-b88d-ac4d5eae0e7a","2023-05-25T17:33:06.000Z","2023-05-25T17:40:29.000Z","temple_npk_18","5/25/2023","12:28 PM","temple","temple_npk_18","temple","npk",18,"a","1","did not collect","","temple",0,"2plant_(unknown)","2plant_(unknown)","plant","pape","parietaria pensylvanica","","",1,"","pape"
"55","temple","forb","urticaceae","pape","pape","parietaria pensylvanica","","annual","","","","native","pape5","","sticky plant","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","414b2fac-c775-4025-8a66-8a1c0711cca8","2023-05-26T13:48:24.000Z","2023-05-26T13:53:13.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"2plant_(unknown)","2plant_(unknown)","plant","pape","parietaria pensylvanica","","",2,"","pape"
"56","temple","forb","urticaceae","pape","pape","parietaria pensylvanica","","annual","","","","native","pape5","","sticky plant","","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","2023-05-25T13:47:40.274Z","2023-05-25T14:49:32.000Z","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","5a40670e-7215-4f56-a850-fa8a71be99bb","2023-05-25T13:00:42.663Z","2023-05-25T13:47:55.000Z","temple_npk_08","5/25/2023","7:58 AM","temple","temple_npk_08","temple","npk",8,"d","4","did not collect","","temple",0,"2plant_(unknown)","2plant_(unknown)","plant","pape","parietaria pensylvanica","","",2,"","pape"
"57","temple","forb","urticaceae","pape","pape","parietaria pensylvanica","","annual","","","","native","pape5","","sticky plant","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","6267179b-3f3c-4bc4-92b0-95ca1ec5aeb8","2023-05-24T13:54:09.393Z","2023-05-24T14:05:03.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"2plant_(unknown)","2plant_(unknown)","plant","pape","parietaria pensylvanica","sticky plant","",2,"","“sticky plant”"
"58","temple","forb","apiaceae","toar","toar","torilis arvensis","","annual","","","","introduced","toar","","","","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","2023-05-26T12:12:27.000Z","2023-05-26T12:15:45.000Z","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","36b7e039-3463-4d2b-a771-59649bdddf95","2023-05-26T12:05:30.000Z","2023-05-26T12:15:51.000Z","temple_control_21","5/26/2023","7:02 AM","temple","temple_control_21","temple","control",21,"d","4","did not collect","subplot d, nested 4","temple",17,"toar_(torilis arvensis)","toar_(torilis arvensis)","plant","toar","torilis arvensis","","",2,"",""
"59","temple","forb","apiaceae","toar","toar","torilis arvensis","","annual","","","","introduced","toar","","","","2316375c-bd41-42db-80fe-19ae5c761281","2316375c-bd41-42db-80fe-19ae5c761281","2023-05-23T12:55:51.372Z","2023-05-23T14:06:36.000Z","2316375c-bd41-42db-80fe-19ae5c761281","7567f0e9-1deb-49ea-bc1c-249f109e398a","2023-05-23T12:54:52.400Z","2023-05-23T14:06:48.000Z","temple_control_01","5/23/2023","7:42 AM","temple","temple_control_01","temple","control",1,"b","se_corner","did not collect","","temple",8,"toar_(torilis arvensis)","toar_(torilis arvensis)","plant","toar","torilis arvensis","","",8,"",""
"60","temple","forb","apiaceae","toar","toar","torilis arvensis","","annual","","","","introduced","toar","","","","9892bea0-ee69-4b46-8eea-87b723cb496a","9892bea0-ee69-4b46-8eea-87b723cb496a","2023-05-23T13:18:10.426Z","2023-05-23T14:07:06.000Z","9892bea0-ee69-4b46-8eea-87b723cb496a","8403b2ae-6608-4079-8089-2cad824e0722","2023-05-23T13:12:18.133Z","2023-05-23T14:07:09.000Z","temple_npk_18","5/23/2023","8:08 AM","temple","temple_npk_18","temple","npk",18,"a","se_corner, 2","did not collect","","temple",8,"toar_(torilis arvensis)","toar_(torilis arvensis)","plant","toar","torilis arvensis","","",30,"",""
"61","temple","forb","apiaceae","toar","toar","torilis arvensis","","annual","","","","introduced","toar","","","","f44699e4-cdaf-45c7-9109-e693539d4ab0","f44699e4-cdaf-45c7-9109-e693539d4ab0","2023-05-25T17:38:15.000Z","2023-05-26T12:15:43.000Z","f44699e4-cdaf-45c7-9109-e693539d4ab0","e96fa5e8-8ce9-4a78-b956-cdff765e24ab","2023-05-25T17:30:39.000Z","2023-05-25T17:38:52.000Z","temple_npk_18","5/25/2023","12:28 PM","temple","temple_npk_18","temple","npk",18,"a","1","did not collect","","temple",0,"toar_(torilis arvensis)","toar_(torilis arvensis)","plant","toar","torilis arvensis","","",25,"",""
"62","temple","forb","apiaceae","toar","toar","torilis arvensis","","annual","","","","introduced","toar","","","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","3cc1341f-df34-47ae-9248-bdabaead4e5a","2023-05-24T13:56:39.505Z","2023-05-24T14:05:10.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"toar_(torilis arvensis)","toar_(torilis arvensis)","plant","toar","torilis arvensis","","",3,"",""
"63","temple","forb","apiaceae","toar","toar","torilis arvensis","","annual","","","","introduced","toar","","","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","b04a07fa-40d3-4a92-a599-31ebe3f24999","2023-05-26T13:46:19.000Z","2023-05-26T13:53:04.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"toar_(torilis arvensis)","toar_(torilis arvensis)","plant","toar","torilis arvensis","","",4,"",""
"64","temple","forb","apiaceae","toar","toar","torilis arvensis","","annual","","","","introduced","toar","","","","33cfb7d6-8ed1-44c1-825e-490897acb04a","33cfb7d6-8ed1-44c1-825e-490897acb04a","2023-05-25T15:40:28.901Z","2023-05-25T15:40:32.000Z","33cfb7d6-8ed1-44c1-825e-490897acb04a","c27ca4e0-bbc6-42b2-8060-43e36fccb7c0","2023-05-25T15:01:06.523Z","2023-05-25T15:40:56.000Z","temple_control_11","5/25/2023","9:49 AM","temple","temple_control_11","temple","control",11,"d","4","did not collect","","temple",17,"toar_(torilis arvensis)","toar_(torilis arvensis)","plant","toar","torilis arvensis","","",4,"",""
"65","temple","forb","apiaceae","toar","toar","torilis arvensis","","annual","","","","introduced","toar","","","","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","2023-05-25T13:47:40.274Z","2023-05-25T14:49:32.000Z","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","bc231f3b-aed7-43c2-bfba-faa91b867823","2023-05-25T12:59:36.380Z","2023-05-25T13:47:51.000Z","temple_npk_08","5/25/2023","7:58 AM","temple","temple_npk_08","temple","npk",8,"d","4","did not collect","","temple",0,"toar_(torilis arvensis)","toar_(torilis arvensis)","plant","toar","torilis arvensis","","",30,"",""
