"obs","Comments","time..2","elapsed","date","hhmmss","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","AccH2O_hum","CO2_hrs","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
151,NA,1686925050.5,2545.5,2023-06-16 09:17:30,09:17:30,5,"lubb_27_npk_prgl2_06","gibson",1686925043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.556283824512,873.382909090909,3.3789595241505,69.0622988973366,0,18.6144350669854,19.6098174825175,0.00024515892700018,125.691991165845,3,1,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925043,832.985037037037,868.784592592593,19.6024518518519,18.6107814814815,831.669555555556,19.3888888888889,500.124185185185,90.2784222222222,0.100072540740741,26.8721296296296,27.9743333333333,999.9,0,0,9996.11111111111,0,1130.2662962963,-35.7994518518519,849.640222222222,885.259925925926,0.991680296296296,868.784592592593,18.6107814814815,1.76967851851852,1.68015148148148,15.5215,14.7142481481481,1999.99481481481,0.979998,0.0200021666666667,0,2.4936962962963,0,5961.34703703704,16705.3555555556,43.875,46.147962962963,45.164037037037,43.562,43.375,1959.99407407407,40.0007407407407,0,1686925050.4,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-35.8073609756098,-0.378681533101033,0.294753358555142,0,0.989903487804878,0.0300597491289226,0.00441983610843898,1,1,2,"1/2",2.87216,2.71038,0.150833,0.154782,0.0889016,0.08581,23726.7,20744.1,24996.9,23895.8,38857.4,36143.8,45168.4,42605.1,1.8082,1.8944,0.123382,0,25.9736,999.9,64.553,26.183,24.391,54.1672,45.016,1,-0.102439,-0.0619826,20.243,5.23406,11.986,4.9564,3.304,9999,9999,999.9,9999,1.86819,1.86383,1.87149,1.86218,1.86172,1.86829,1.85837,1.86487,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.324,0.2137,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,24.4,24.2,1.90674,2.34985,1.44897,2.31079,1.44409,2.2583,31.0853,15.2791,18,431.201,469.897,25.0622,26.2023,29.9999,26.0417,26.0225,38.2898,41.4132,27.9475,25.0702,910.912,18.5902,95.6131,100.185
152,NA,1686925055.5,2550.5,2023-06-16 09:17:35,09:17:35,5,"lubb_27_npk_prgl2_06","gibson",1686925047.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.966777002098,890.823812121212,3.46121556586632,69.0622988973366,0,18.6152158268738,19.6088804195804,4.92069771340726e-05,125.691991165845,2,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925047.71429,848.793821428571,884.719428571429,19.6056428571429,18.6137464285714,847.472928571429,19.39195,500.10425,90.2782357142857,0.100008128571429,26.8764214285714,27.9729178571429,999.9,0,0,9993.39285714286,0,1130.69464285714,-35.9255178571429,865.768035714286,901.49975,0.991896,884.719428571429,18.6137464285714,1.7699625,1.68041607142857,15.5240071428571,14.7166964285714,1999.99821428571,0.979998071428572,0.0200020928571429,0,2.47383571428571,0,5953.44678571429,16705.3714285714,43.875,46.1427142857143,45.1648571428571,43.562,43.36375,1959.99785714286,40.0003571428571,0,1686925055.2,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-35.848356097561,-1.46650871080142,0.334607160310583,0,0.991402024390244,0.0157380000000016,0.00373353121600296,1,1,2,"1/2",2.87144,2.71057,0.152794,0.156716,0.088918,0.0858289,23673,20696.5,24998,23895.6,38857.3,36142.8,45169.1,42604.7,1.8092,1.8932,0.123829,0,25.9648,999.9,64.553,26.183,24.3901,53.6372,45.1843,1,-0.102927,-0.0707407,20.2434,5.23406,11.986,4.9576,3.304,9999,9999,999.9,9999,1.86823,1.86386,1.87152,1.86218,1.86172,1.86829,1.85837,1.86484,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.33,0.2138,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,24.4,24.3,1.93604,2.31689,1.44775,2.31079,1.44409,2.40479,31.0853,15.2878,18,431.767,469.14,25.0775,26.2045,30,26.0417,26.0225,38.827,41.4132,27.9475,25.0847,924.318,18.5895,95.6156,100.184
153,NA,1686925060.5,2555.5,2023-06-16 09:17:40,09:17:40,5,"lubb_27_npk_prgl2_06","gibson",1686925053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.933729813881,907.673521212121,3.40553913748655,69.0622988973366,0,18.6195286031773,19.6124664335664,0.00062586830416954,125.691991165845,2,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925053,866.512444444444,902.471777777778,19.6094111111111,18.617,865.185444444444,19.3955555555556,500.076555555556,90.2783740740741,0.0999381074074074,26.8805222222222,27.9795481481481,999.9,0,0,9999.07407407407,0,1131.53962962963,-35.9592703703704,883.844296296296,919.591888888889,0.992408037037037,902.471777777778,18.617,1.77030555555556,1.68071222222222,15.5270296296296,14.719437037037,1999.98185185185,0.979997888888889,0.0200022814814815,0,2.44846666666667,0,5950.2562962963,16705.2333333333,43.875,46.1295925925926,45.1594444444444,43.5551111111111,43.3563333333333,1959.98148148148,40.0003703703704,0,1686925060.6,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-35.9176585365854,-0.47667386759585,0.324053724825789,0,0.99198443902439,0.00588696167247321,0.004002946567454,1,1,2,"1/2",2.87026,2.71052,0.154676,0.158473,0.0889186,0.0858088,23620.2,20653.4,24997.7,23895.5,38857.1,36143.2,45168.8,42604.2,1.8088,1.8942,0.123531,0,25.956,999.9,64.553,26.183,24.3897,53.7972,45.4127,1,-0.102358,-0.0638344,20.2431,5.23406,11.986,4.9568,3.304,9999,9999,999.9,9999,1.86826,1.86386,1.87155,1.86218,1.86172,1.86829,1.85837,1.86487,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.336,0.2139,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,24.5,24.4,1.96167,2.32056,1.44775,2.30957,1.44409,2.37793,31.107,15.2878,18,431.557,469.79,25.0906,26.2045,30,26.0439,26.0247,39.411,41.4132,27.5714,25.096,944.506,18.5884,95.6148,100.184
154,NA,1686925065.5,2560.5,2023-06-16 09:17:45,09:17:45,5,"lubb_27_npk_prgl2_06","gibson",1686925057.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.882099690825,924.708757575757,3.35794657184333,69.0622988973366,0,18.6173594890805,19.6169307692308,0.00022502549731075,125.691991165845,1,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925057.71429,882.279892857143,918.272428571428,19.6116928571429,18.6177892857143,880.947357142857,19.3977464285714,500.130035714286,90.2786785714286,0.0999605071428571,26.8859035714286,27.9666357142857,999.9,0,0,10000,0,1132.19535714286,-35.9924607142857,899.929107142857,935.692892857143,0.993897071428571,918.272428571428,18.6177892857143,1.77051785714286,1.68078857142857,15.5288964285714,14.7201464285714,1999.98428571429,0.979997857142857,0.0200023142857143,0,2.45599642857143,0,5947.30821428571,16705.2607142857,43.875,46.1272142857143,45.1537857142857,43.5442857142857,43.34575,1959.98392857143,40.0003571428571,0,1686925065.4,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-35.9309325,-0.251181613508376,0.370502010377475,0,0.993170425,0.0133554033771075,0.00445758209620138,1,1,2,"1/2",2.86925,2.70989,0.156512,0.160321,0.0889105,0.0858083,23568.6,20608.2,24997.4,23895.7,38857.7,36143.3,45169.1,42604.2,1.8084,1.8944,0.124276,0,25.9473,999.9,64.553,26.203,24.4194,53.5372,45.8694,1,-0.102358,-0.216928,20.2429,5.23406,11.986,4.9564,3.304,9999,9999,999.9,9999,1.86826,1.86386,1.87158,1.86218,1.86172,1.86826,1.85837,1.8649,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.342,0.2137,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,24.6,24.5,1.99097,2.35229,1.44897,2.30957,1.44409,2.2522,31.107,15.2791,18,431.331,469.917,25.1013,26.2045,30,26.0439,26.0247,39.911,41.4132,27.5714,25.1379,957.912,18.626,95.6147,100.184
155,NA,1686925070.5,2565.5,2023-06-16 09:17:50,09:17:50,5,"lubb_27_npk_prgl2_06","gibson",1686925063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.097010681649,941.349254545455,3.32589334807724,69.0622988973366,0,18.6156004470348,19.6144846153846,9.40193427000071e-05,125.691991165845,2,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925063,899.86262962963,935.652814814815,19.6134888888889,18.6180555555556,898.523851851852,19.3994666666667,500.143666666667,90.279337037037,0.099949862962963,26.8906074074074,27.9731148148148,999.9,0,0,10006.6666666667,0,1133.16037037037,-35.7901185185185,917.865222222222,953.403296296296,0.995423518518518,935.652814814815,18.6180555555556,1.77069259259259,1.68082555555556,15.5304407407407,14.7204814814815,2000.00111111111,0.979998,0.0200021666666667,0,2.42948518518519,0,5948.54851851852,16705.4074074074,43.875,46.125,45.1502592592593,43.522962962963,43.3423333333333,1960.00074074074,40.0003703703704,0,1686925070.2,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-35.8670634146341,1.65438606271781,0.389197379704474,0,0.994469658536585,0.0186866341463395,0.00457233643433733,1,1,2,"1/2",2.87169,2.71007,0.15832,0.16207,0.0889474,0.0858234,23518.4,20564.7,24997.7,23895,38857,36142.1,45170.1,42603.5,1.8092,1.8936,0.125617,0,25.9385,999.9,64.528,26.203,24.4102,54.0872,45.1603,1,-0.102114,-0.0918736,20.2434,5.23406,11.986,4.9564,3.304,9999,9999,999.9,9999,1.86826,1.86386,1.87155,1.86218,1.86172,1.86823,1.85837,1.86484,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.347,0.2143,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,24.7,24.5,2.0166,2.30225,1.44775,2.31079,1.44409,2.4292,31.107,15.2878,18,431.8,469.411,25.1426,26.2045,30.0003,26.0461,26.0247,40.4261,41.4132,27.5714,25.1393,971.473,18.6296,95.6165,100.182
156,NA,1686925075.5,2570.5,2023-06-16 09:17:55,09:17:55,5,"lubb_27_npk_prgl2_06","gibson",1686925067.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.574185474383,957.857987878787,3.28773261131964,69.0622988973366,0,18.6213554007889,19.6223104895105,-0.00018160172029703,125.691991165845,2,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925067.71429,915.380142857143,950.938428571429,19.6151392857143,18.6191571428571,914.035678571428,19.4010535714286,500.099321428571,90.2792357142857,0.0999952035714285,26.8970214285714,27.980725,999.9,0,0,10007.8571428571,0,1133.66142857143,-35.5582678571429,933.69475,968.98,0.995965107142857,950.938428571429,18.6191571428571,1.77083857142857,1.68092357142857,15.5317428571429,14.7213821428571,1999.99892857143,0.979997964285714,0.0200022035714286,0,2.447725,0,5945.68857142857,16705.3892857143,43.875,46.125,45.1405,43.5110714285714,43.3345,1959.99857142857,40.0003571428571,0,1686925075.6,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-35.6829048780488,2.44962857142858,0.463210360973058,0,0.994531878048781,0.0134549268292693,0.00459057600506719,1,1,2,"1/2",2.87274,2.7108,0.160102,0.163838,0.0889595,0.0858413,23468,20521.8,24997.1,23895.6,38855.2,36142.6,45168.5,42604.9,1.8098,1.8944,0.128299,0,25.9319,999.9,64.553,26.203,24.4185,53.9172,45.3526,1,-0.102276,1.89556,20.2304,5.23406,11.986,4.9568,3.304,9999,9999,999.9,9999,1.86816,1.86386,1.87155,1.86218,1.86172,1.86823,1.85837,1.86484,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.354,0.2144,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,24.8,24.6,2.0459,2.30835,1.44775,2.31079,1.44409,2.40845,31.107,15.2791,18,432.14,469.935,25.1464,26.2045,30.0001,26.0461,26.0269,41.0257,41.4132,27.5714,24.7329,991.729,18.6384,95.6135,100.185
157,NA,1686925080.5,2575.5,2023-06-16 09:18:00,09:18:00,5,"lubb_27_npk_prgl2_06","gibson",1686925073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.40332737162,974.690109090909,3.40100667765222,69.0622988973366,0,18.625411159142,19.6162146853147,0.00014722767015982,125.691991165845,1,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925073,932.658555555555,968.404814814815,19.6172666666667,18.6226074074074,931.307703703704,19.4030962962963,500.085592592593,90.2791925925926,0.0998701518518518,26.9034814814815,28.0044185185185,999.9,0,0,10020.5555555556,0,1134.66888888889,-35.7463185185185,951.320925925926,986.781777777778,0.994644481481482,968.404814814815,18.6226074074074,1.77103,1.68123444444444,15.5334296296296,14.7242444444444,1999.97962962963,0.979997888888889,0.0200022814814815,0,2.49713703703704,0,5943.8762962963,16705.2333333333,43.875,46.125,45.1387777777778,43.5,43.326,1959.97962962963,40,0,1686925080.4,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-35.7286634146341,-0.72606271776999,0.565383345780455,0,0.995744926829268,-0.00677818118466812,0.00396248593682351,1,1,2,"1/2",2.86907,2.71064,0.16193,0.165687,0.0889454,0.0858581,23416.8,20477.1,24996.9,23896.3,38855.7,36142.2,45168.3,42605.1,1.8082,1.8946,0.127703,0,25.9319,999.9,64.528,26.203,24.4081,53.2972,45.9255,1,-0.0993902,1.0659,20.2384,5.23406,11.986,4.9576,3.304,9999,9999,999.9,9999,1.86823,1.86383,1.87158,1.86218,1.86172,1.86829,1.85837,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.36,0.2143,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,24.9,24.7,2.07275,2.34863,1.44775,2.31079,1.44409,2.2644,31.1287,15.2703,18,431.234,470.061,24.7492,26.2045,30.0013,26.0461,26.0269,41.5344,41.4132,27.5714,24.7234,1005.2,18.651,95.613,100.186
158,NA,1686925085.5,2580.5,2023-06-16 09:18:05,09:18:05,5,"lubb_27_npk_prgl2_06","gibson",1686925077.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.8668935345,991.750218181818,3.37367849728604,69.0622988973366,0,18.6281797784233,19.6108818181818,-0.0023715080080276,125.691991165845,2,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925077.71429,948.163642857143,984.010392857143,19.6164,18.6268607142857,946.806964285714,19.4022714285714,500.151821428571,90.2791214285714,0.0999260357142857,26.9092392857143,28.0103857142857,999.9,0,0,10011.25,0,1135.63285714286,-35.8462821428571,967.13525,1002.68757142857,0.98953725,984.010392857143,18.6268607142857,1.77095142857143,1.68161642857143,15.5327321428571,14.7277678571429,1999.99535714286,0.97999775,0.020002425,0,2.56028214285714,0,5941.65357142857,16705.3607142857,43.875,46.125,45.1316428571429,43.5,43.31875,1959.99428571429,40.0010714285714,0,1686925085.2,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-35.7619902439024,-2.13704111498264,0.640345052869222,0,0.991788487804878,-0.0552927386759576,0.00743230993906599,1,1,2,"1/2",2.87054,2.71013,0.163706,0.167404,0.0889138,0.0858538,23367.1,20434.5,24996.8,23895.8,38857.7,36142,45169.1,42604.6,1.8076,1.8956,0.126064,0,25.9319,999.9,64.528,26.203,24.4092,53.8472,45.0921,1,-0.100549,0.687364,20.2411,5.23286,11.986,4.956,3.304,9999,9999,999.9,9999,1.86819,1.86386,1.87155,1.86218,1.86172,1.86823,1.85837,1.86487,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.366,0.2139,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,24.9,24.8,2.10083,2.30957,1.44775,2.31079,1.44409,2.42554,31.1287,15.2791,18,430.895,470.694,24.6716,26.2045,30,26.0461,26.0269,42.1364,41.4132,27.1984,24.7036,1025.33,18.6716,95.6139,100.185
159,NA,1686925090.5,2585.5,2023-06-16 09:18:10,09:18:10,5,"lubb_27_npk_prgl2_06","gibson",1686925083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.68206577365,1008.78387272727,3.43691316421316,69.0622988973366,0,18.6302954152069,19.6101818181818,-0.00613541431398336,125.691991165845,2,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925083,965.653074074074,1002.01425925926,19.6127518518519,18.6289740740741,964.289740740741,19.3987740740741,500.127481481481,90.2791333333333,0.0997851296296296,26.9079444444444,28.0074111111111,999.9,0,0,10019.2592592593,0,1136.64185185185,-36.3610851851852,984.971148148148,1021.03574074074,0.983780481481482,1002.01425925926,18.6289740740741,1.77062333333333,1.68180777777778,15.529837037037,14.7295333333333,2000.02222222222,0.979997777777778,0.0200023962962963,0,2.54322592592593,0,5938.92666666667,16705.5851851852,43.875,46.125,45.1295925925926,43.5,43.312,1960.02037037037,40.0018518518519,0,1686925090.6,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-35.9841853658537,-3.8242912891986,0.719535711265148,0,0.98768956097561,-0.0753460766550536,0.0088883673006167,1,1,2,"1/2",2.87177,2.71034,0.165533,0.169212,0.0888916,0.0858514,23316.3,20390.2,24997,23895.8,38857.9,36142,45168.1,42604.5,1.809,1.8942,0.123829,0,25.9341,999.9,64.528,26.203,24.4066,53.4972,45.5809,1,-0.100854,0.439325,20.2424,5.23406,11.986,4.9576,3.304,9999,9999,999.9,9999,1.86823,1.86386,1.87152,1.86218,1.86172,1.86826,1.85837,1.86484,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.373,0.2136,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,25,24.9,2.12769,2.31689,1.44775,2.31079,1.44409,2.38525,31.1287,15.2791,18,431.703,469.809,24.6533,26.2045,29.9997,26.0482,26.0269,42.6473,41.4132,27.1984,24.6926,1038.78,18.6916,95.6128,100.185
160,NA,1686925095.5,2590.5,2023-06-16 09:18:15,09:18:15,5,"lubb_27_npk_prgl2_06","gibson",1686925087.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053.49063662181,1026.0323030303,3.40932299964573,69.0622988973366,0,18.6296484594726,19.6055118881119,0.0004638454538628,125.691991165845,1,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925087.71429,981.488285714286,1017.71625,19.6086035714286,18.6301535714286,980.118857142857,19.3948035714286,500.153642857143,90.2789785714286,0.0999164357142857,26.8985714285714,28.0014678571429,999.9,0,0,10015.1785714286,0,1137.3875,-36.2272107142857,1001.11910714286,1037.03607142857,0.978459,1017.71625,18.6301535714286,1.77024607142857,1.68191107142857,15.5265107142857,14.7304892857143,2000.06464285714,0.97999775,0.020002425,0,2.61282142857143,0,5934.48928571429,16705.9357142857,43.866,46.1205,45.125,43.5,43.312,1960.06142857143,40.0032142857143,0,1686925095.4,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-36.2706341463415,0.020542160278733,0.566927045080568,1,0.982579097560976,-0.0692581463414612,0.00858209433989015,1,2,2,"2/2",2.86933,2.71085,0.167295,0.170918,0.0889224,0.0858665,23266.8,20348,24996.7,23895.4,38857.3,36140.6,45168.9,42603.5,1.8084,1.8946,0.125319,0,25.9341,999.9,64.528,26.214,24.4253,53.7772,45.8173,1,-0.10122,0.257495,20.2429,5.23406,11.986,4.9568,3.304,9999,9999,999.9,9999,1.86823,1.86386,1.87155,1.86218,1.86172,1.86826,1.85837,1.86487,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.38,0.2139,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,25.1,25,2.1582,2.34253,1.44775,2.31079,1.44409,2.26074,31.1287,15.2703,18,431.363,470.08,24.661,26.2023,29.9999,26.0482,26.0291,43.2349,41.4132,27.1984,24.7032,1058.89,18.7,95.6136,100.182
161,NA,1686925100.5,2595.5,2023-06-16 09:18:20,09:18:20,5,"lubb_27_npk_prgl2_06","gibson",1686925093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.92858064682,1042.96,3.4546434697139,69.0622988973366,0,18.6324849779386,19.616806993007,0.0006171632161908,125.691991165845,2,0,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686925093,999.135740740741,1035.75555555556,19.6088296296296,18.6308777777778,997.759666666667,19.3950185185185,500.141888888889,90.2782888888889,0.0998740592592593,26.885962962963,27.9860740740741,999.9,0,0,10023.8888888889,0,1138.14814814815,-36.6196222222222,1019.11966666667,1055.41888888889,0.97795462962963,1035.75555555556,18.6308777777778,1.77025222222222,1.68196333333333,15.5265592592593,14.7309666666667,2000.05481481482,0.979997777777778,0.0200023962962963,0,2.59484814814815,0,5930.98814814815,16705.8592592593,43.861,46.1086666666667,45.125,43.5,43.312,1960.05222222222,40.0025925925926,0,1686925100.2,0,1686923598.1,08:53:18,1686923588.6,1686923598.1,2,0.201,0,1.167,0.189,420,19,2.39,0.22,-36.3848658536585,-1.29619024390246,0.59427482786094,0,0.979439292682927,-0.0258766620209067,0.00585995123281091,1,1,2,"1/2",2.87212,2.71009,0.169091,0.172699,0.0889369,0.0858797,23216.9,20304.6,24997,23895.8,38856,36141.1,45168.1,42604.6,1.8086,1.8942,0.125319,0,25.9298,999.9,64.528,26.203,24.413,53.9072,45.0641,1,-0.101585,0.157495,20.2433,5.23406,11.986,4.9572,3.304,9999,9999,999.9,9999,1.86823,1.86386,1.87152,1.86218,1.86172,1.86819,1.85837,1.86487,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.39,0.2142,0.89912774022888,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.098390828417377,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,25.2,25,2.1814,2.30713,1.44775,2.31079,1.44409,2.41821,31.1287,15.2791,18,431.476,469.828,24.6864,26.2023,29.9996,26.0482,26.0291,43.7388,41.4132,27.1984,24.72,1072.4,18.7083,95.6128,100.185
