"","ec5_uuid","created_at.x","uploaded_at.x","title.x","X1_date_measured","X2_time_started","X3_site","X4_plot__treatment","X5_subplot","X6_nested_subplot","X7_Photo_of_1x1","X8_notes","X9_species_list_site","X10_species_compositi","X16_species_compositi","X22_species_compositi","X28_species_compositi","ec5_branch_uuid.x","created_at.y","uploaded_at.y","title.y","X23_species","X24_species_notes_if_","X25_percent_cover_","X26_photo_if_needed","X27_cover_notes","ec5_branch_uuid.y","created_at.x","uploaded_at.x","title.x","X17_species","X18_species_notes_if_","X19_percent_cover_","X20_photo_if_needed","X21_cover_notes","ec5_branch_uuid.x","created_at.y","uploaded_at.y","title.y","X29_species.x","X30_species_notes_if_.x","X31_percent_cover_.x","X32_photo_if_needed.x","X33_cover_notes.x","ec5_branch_uuid.y","created_at","uploaded_at","title","X29_species.y","X30_species_notes_if_.y","X31_percent_cover_.y","X32_photo_if_needed.y","X33_cover_notes.y"
"29","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5bcd8a18-196c-4520-9405-1ffc941f9737",2023-09-07 18:49:21,2023-09-07 23:41:32,"1_other_animal diggings/ disturbance 1","1_other_animal diggings/ disturbance","animal hole",1,NA,NA,"5bcd8a18-196c-4520-9405-1ffc941f9737",2023-09-07 18:49:21,2023-09-07 23:41:32,"1_other_animal diggings/ disturbance 1","1_other_animal diggings/ disturbance","animal hole",1,NA,NA
"30","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5bcd8a18-196c-4520-9405-1ffc941f9737",2023-09-07 18:49:21,2023-09-07 23:41:32,"1_other_animal diggings/ disturbance 1","1_other_animal diggings/ disturbance","animal hole",1,NA,NA,"8d57e7b0-e310-42ae-9124-b6a5ea21b5dd",2023-09-07 18:53:02,2023-09-07 23:40:42,"CRCR_CRYPTANTHA CRASSISEPALA 1","CRCR_CRYPTANTHA CRASSISEPALA","stabfuzz, senesced",1,NA,NA
"31","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5bcd8a18-196c-4520-9405-1ffc941f9737",2023-09-07 18:49:21,2023-09-07 23:41:32,"1_other_animal diggings/ disturbance 1","1_other_animal diggings/ disturbance","animal hole",1,NA,NA,"5a3bed61-731b-4e2b-a29f-570d14b0e14c",2023-09-07 18:52:42,2023-09-08 01:02:44,"DEPI_DESCURAINIA PINNATA 3","DEPI_DESCURAINIA PINNATA","senesced_brassicaceae",3,NA,NA
"32","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5bcd8a18-196c-4520-9405-1ffc941f9737",2023-09-07 18:49:21,2023-09-07 23:41:32,"1_other_animal diggings/ disturbance 1","1_other_animal diggings/ disturbance","animal hole",1,NA,NA,"3505601e-1593-4441-a529-6dfbb0c30b82",2023-09-07 18:53:23,2023-09-07 18:53:50,"SOEL_SOLANUM ELAEAGNIFOLIUM 2","SOEL_SOLANUM ELAEAGNIFOLIUM",NA,2,NA,NA
"33","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"31093d36-7ce6-4de4-8d34-affed47c87d3",2023-09-07 18:52:21,2023-09-08 01:04:03,"BOER_bouteloua_eriopoda 2","BOER_bouteloua_eriopoda",NA,2,NA,NA
"34","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e",2023-09-07 18:51:56,2023-09-08 17:40:06,"SPFL_SPOROBOLUS FLEXUOSUS 1","SPFL_SPOROBOLUS FLEXUOSUS",NA,1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e_1694112712.jpg",NA
"35","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"7feb3954-db2b-4078-b742-bef8a8f21bc3",2023-09-07 18:51:14,2023-09-08 17:40:25,"SAKASSP. TRAGU_SALSOLA KALI SSP. TRAGUS 0.5","SAKASSP. TRAGU_SALSOLA KALI SSP. TRAGUS",NA,0.5,NA,NA
"36","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA
"37","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"18de34fc-a1bf-431a-97e6-e2a73e56a69a",2023-09-07 18:50:22,2023-09-07 18:53:40,"1_other_litter 25","1_other_litter",NA,25,NA,NA
"38","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA
"39","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"5bcd8a18-196c-4520-9405-1ffc941f9737",2023-09-07 18:49:21,2023-09-07 23:41:32,"1_other_animal diggings/ disturbance 1","1_other_animal diggings/ disturbance","animal hole",1,NA,NA
"40","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"8d57e7b0-e310-42ae-9124-b6a5ea21b5dd",2023-09-07 18:53:02,2023-09-07 23:40:42,"CRCR_CRYPTANTHA CRASSISEPALA 1","CRCR_CRYPTANTHA CRASSISEPALA","stabfuzz, senesced",1,NA,NA
"41","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"5a3bed61-731b-4e2b-a29f-570d14b0e14c",2023-09-07 18:52:42,2023-09-08 01:02:44,"DEPI_DESCURAINIA PINNATA 3","DEPI_DESCURAINIA PINNATA","senesced_brassicaceae",3,NA,NA
"42","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA,"3505601e-1593-4441-a529-6dfbb0c30b82",2023-09-07 18:53:23,2023-09-07 18:53:50,"SOEL_SOLANUM ELAEAGNIFOLIUM 2","SOEL_SOLANUM ELAEAGNIFOLIUM",NA,2,NA,NA
"43","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"31093d36-7ce6-4de4-8d34-affed47c87d3",2023-09-07 18:52:21,2023-09-08 01:04:03,"BOER_bouteloua_eriopoda 2","BOER_bouteloua_eriopoda",NA,2,NA,NA
"44","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e",2023-09-07 18:51:56,2023-09-08 17:40:06,"SPFL_SPOROBOLUS FLEXUOSUS 1","SPFL_SPOROBOLUS FLEXUOSUS",NA,1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e_1694112712.jpg",NA
"45","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"7feb3954-db2b-4078-b742-bef8a8f21bc3",2023-09-07 18:51:14,2023-09-08 17:40:25,"SAKASSP. TRAGU_SALSOLA KALI SSP. TRAGUS 0.5","SAKASSP. TRAGU_SALSOLA KALI SSP. TRAGUS",NA,0.5,NA,NA
"46","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA
"47","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"18de34fc-a1bf-431a-97e6-e2a73e56a69a",2023-09-07 18:50:22,2023-09-07 18:53:40,"1_other_litter 25","1_other_litter",NA,25,NA,NA
"48","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA
"49","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"5bcd8a18-196c-4520-9405-1ffc941f9737",2023-09-07 18:49:21,2023-09-07 23:41:32,"1_other_animal diggings/ disturbance 1","1_other_animal diggings/ disturbance","animal hole",1,NA,NA
"50","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"8d57e7b0-e310-42ae-9124-b6a5ea21b5dd",2023-09-07 18:53:02,2023-09-07 23:40:42,"CRCR_CRYPTANTHA CRASSISEPALA 1","CRCR_CRYPTANTHA CRASSISEPALA","stabfuzz, senesced",1,NA,NA
"51","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"5a3bed61-731b-4e2b-a29f-570d14b0e14c",2023-09-07 18:52:42,2023-09-08 01:02:44,"DEPI_DESCURAINIA PINNATA 3","DEPI_DESCURAINIA PINNATA","senesced_brassicaceae",3,NA,NA
"52","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6786adf3-69dc-4086-94cf-462a8dc30f16",2023-09-07 18:49:34,2023-09-07 18:53:39,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA,"3505601e-1593-4441-a529-6dfbb0c30b82",2023-09-07 18:53:23,2023-09-07 18:53:50,"SOEL_SOLANUM ELAEAGNIFOLIUM 2","SOEL_SOLANUM ELAEAGNIFOLIUM",NA,2,NA,NA
"53","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e",2023-09-07 18:51:56,2023-09-08 17:40:06,"SPFL_SPOROBOLUS FLEXUOSUS 1","SPFL_SPOROBOLUS FLEXUOSUS",NA,1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e_1694112712.jpg",NA,"31093d36-7ce6-4de4-8d34-affed47c87d3",2023-09-07 18:52:21,2023-09-08 01:04:03,"BOER_bouteloua_eriopoda 2","BOER_bouteloua_eriopoda",NA,2,NA,NA
"54","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e",2023-09-07 18:51:56,2023-09-08 17:40:06,"SPFL_SPOROBOLUS FLEXUOSUS 1","SPFL_SPOROBOLUS FLEXUOSUS",NA,1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e_1694112712.jpg",NA,"63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e",2023-09-07 18:51:56,2023-09-08 17:40:06,"SPFL_SPOROBOLUS FLEXUOSUS 1","SPFL_SPOROBOLUS FLEXUOSUS",NA,1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e_1694112712.jpg",NA
"55","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e",2023-09-07 18:51:56,2023-09-08 17:40:06,"SPFL_SPOROBOLUS FLEXUOSUS 1","SPFL_SPOROBOLUS FLEXUOSUS",NA,1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e_1694112712.jpg",NA,"7feb3954-db2b-4078-b742-bef8a8f21bc3",2023-09-07 18:51:14,2023-09-08 17:40:25,"SAKASSP. TRAGU_SALSOLA KALI SSP. TRAGUS 0.5","SAKASSP. TRAGU_SALSOLA KALI SSP. TRAGUS",NA,0.5,NA,NA
"56","073881bb-7a81-4cf9-b49f-36726649de0f",2023-09-07 18:49:46,2023-09-07 18:53:36,"sevi_control_40",2023-09-07,12:48:00,"sevi","sevi_control_40","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg",NA,"sevi",0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e",2023-09-07 18:51:56,2023-09-08 17:40:06,"SPFL_SPOROBOLUS FLEXUOSUS 1","SPFL_SPOROBOLUS FLEXUOSUS",NA,1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=63ca3d9c-cbd2-4ffa-ab7e-bf272f1d827e_1694112712.jpg",NA,"d04bfd96-13c4-4498-b87e-a5a4670d7973",2023-09-07 18:50:42,2023-09-07 18:53:42,"1_other_bare soil 73","1_other_bare soil",NA,73,NA,NA
